,Q1,Q2,Q3,Q4
좋아요그램,0.0,0.0,0.0,13.862943611198906
좋아요반사,-53.55445231541033,-39.0501214799867,-49.09158128912614,-41.72784409575721
좋아요테러,26.466750665563836,0.0,0.0,8.055098028649864
좋테,14.671785695040823,0.0,0.0,7.767415956198083
좋튀,0.0,11.090354888959125,0.0,0.0
주말,-4.016583923655775,-5.132301680226823,-3.5702968210273553,-12.719182424909953
주문제작가구,0.0,10.39720770839918,0.0,0.0
쥐띠맘,0.0,0.0,22.18070977791825,0.0
지야콩,11.090354888959125,0.0,0.0,0.0
지원in부산,8.317766166719343,0.0,0.0,0.0
지현,0.0,0.0,15.942385152878742,0.0
직딩,29.805328764077647,0.0,0.0,0.0
직장인,40.20253647247683,0.0,0.0,0.0
집,0.0,0.0,11.090354888959125,0.0
집꾸미기,6.329005593939178,6.904369738842741,0.0,0.0
집돌이,0.0,0.0,0.0,25.646445680717974
집들이,13.862943611198906,0.0,0.0,0.0
집밥,0.0,0.0,0.0,0.0
집사,4.027549014324932,0.0,3.164502796969589,0.0
집사그램,3.739866941873151,0.0,11.507282898071233,0.0
집사스타그램,11.78350206951907,0.0,0.0,0.0
집스타그램,0.0,4.027549014324932,0.0,4.027549014324932
집콕,0.0,0.0,0.0,9.704060527839234
집콕놀이,7.767415956198083,4.027549014324932,0.0,0.0
집콕육아,9.704060527839234,0.0,0.0,0.0
차박,0.0,0.0,0.0,0.0
차크닉,0.0,11.78350206951907,0.0,0.0
창원,13.862943611198906,0.0,0.0,0.0
창원맛집,19.408121055678468,0.0,0.0,0.0
창원카페,7.6246189861593985,0.0,0.0,0.0
창의놀이,21.487562597358306,0.0,0.0,0.0
창의미술,19.408121055678468,0.0,0.0,0.0
첫줄,0.0,0.0,0.0,0.0
첫줄반사,0.0,0.0,0.0,0.0
첫줄좋반,18.021826694558577,0.0,0.0,0.0
청담,0.0,0.0,0.0,16.635532333438686
청담맛집,0.0,0.0,11.090354888959125,0.0
청양고추,9.010913347279288,0.0,0.0,0.0
청주,0.0,10.644236680715892,7.767415956198083,0.0
촬영,0.0,0.0,0.0,20.79441541679836
촬영문의,0.0,19.408121055678468,0.0,0.0
최싸,9.010913347279288,0.0,0.0,0.0
취미는,0.0,0.0,7.6246189861593985,0.0
치와와,0.0,0.0,0.0,8.317766166719343
친스타그램,0.0,0.0,20.79441541679836,0.0
카페,-34.36410690238829,-21.64492447747834,-14.50433083542363,-11.380321117024696
카페그램,9.493508390908769,4.027549014324932,0.0,0.0
카페맛집,27.725887222397812,0.0,0.0,0.0
카페분위기,0.0,0.0,13.862943611198906,0.0
카페사진,0.0,0.0,0.0,0.0
카페스타그램,0.0,0.0,0.0,0.0
카페인테리어,0.0,0.0,0.0,0.0
카페추천,0.0,0.0,0.0,0.0
카페탐방,0.0,22.18070977791825,0.0,0.0
카페투어,-28.562374568218843,-28.339231016904634,-18.967201861707824,-6.024875885483662
캐논,0.0,0.0,17.328679513998633,0.0
캐릭터도시락,0.0,0.0,0.0,16.635532333438686
캐릭터밥상,0.0,0.0,0.0,16.635532333438686
캐주얼룩,20.101268236238415,0.0,0.0,0.0
캠린이,4.890595231680274,5.178277304132055,0.0,0.0
캠퍼,19.408121055678468,0.0,0.0,0.0
캠퍼스룩,0.0,13.16979643063896,0.0,0.0
캠핑,0.0,0.0,0.0,0.0
캠핑스타그램,0.0,9.704060527839234,0.0,0.0
캠핑식기,0.0,10.39720770839918,0.0,0.0
캠핑요리,5.753641449035617,6.904369738842741,0.0,0.0
캠핑용품,0.0,9.205826318456987,5.465959376583836,0.0
캣스타그램,4.315231086776713,0.0,11.507282898071233,0.0
커피,0.0,0.0,0.0,0.0
커피맛집,0.0,0.0,0.0,0.0
커피스타그램,8.918144246005205,8.918144246005205,0.0,0.0
케이펫페어,0.0,9.704060527839234,0.0,0.0
코디,0.0,3.739866941873151,0.0,10.931918753167672
코디스타그램,0.0,0.0,0.0,26.33959286127792
코로나,0.0,0.0,0.0,9.704060527839234
쿠킹,0.0,0.0,20.101268236238415,0.0
쿡스타그램,0.0,6.616687666390959,8.342780101101644,0.0
클라랑스,0.0,29.805328764077647,0.0,0.0
클린식단,0.0,0.0,13.862943611198906,0.0
키즈모델,0.0,0.0,0.0,9.010913347279288
키즈스타일,0.0,0.0,0.0,26.33959286127792
키즈코디,0.0,0.0,0.0,26.33959286127792
키즈패셔니스타,0.0,0.0,0.0,26.33959286127792
키즈패션,0.0,0.0,0.0,43.66827237527655
키치룩,0.0,0.0,7.6246189861593985,0.0
타투,0.0,12.476649250079015,0.0,0.0
태권브이와함께,0.0,0.0,0.0,27.725887222397812
트레일러닝,0.0,0.0,0.0,9.704060527839234
티오리오,0.0,0.0,0.0,19.408121055678468
티푸드,8.317766166719343,0.0,0.0,0.0
파리스냅,0.0,9.704060527839234,0.0,0.0
파머스마켓,28.419034402957756,0.0,0.0,0.0
파스타,0.0,0.0,7.6246189861593985,0.0
파스텔로슬라임,0.0,0.0,11.090354888959125,0.0
파파,0.0,0.0,27.032740041837865,0.0
파파스타그램,0.0,0.0,27.032740041837865,0.0
팔로,0.0,0.0,0.0,49.90659700031606
팔로미,4.315231086776713,0.0,0.0,6.616687666390959
팔로우,-29.00866167084726,-22.31435513142097,-18.520914759079407,-38.82697792867249
팔로우환영,0.0,14.556090791758852,0.0,0.0
팔로워,0.0,0.0,19.408121055678468,0.0
패밀리전동차,0.0,0.0,15.249237972318797,0.0
패브릭소파,0.0,7.6246189861593985,0.0,0.0
패브릭쇼파,0.0,7.6246189861593985,0.0,0.0
패셔니스타,0.0,0.0,0.0,27.725887222397812
패셔니스타그램,0.0,0.0,0.0,26.33959286127792
패션,0.0,0.0,0.0,0.0
패션그램,0.0,0.0,0.0,26.33959286127792
패션사진,0.0,7.6246189861593985,0.0,0.0
패션스타,0.0,0.0,0.0,26.33959286127792
패션스타그램,20.101268236238415,0.0,0.0,0.0
패션스타일,0.0,3.739866941873151,0.0,10.931918753167672
패션피플,18.714973875118524,0.0,0.0,0.0
패피,0.0,0.0,3.164502796969589,10.931918753167672
페르시안친칠라,0.0,0.0,35.350506208557206,0.0
펫스타그램,0.0,0.0,11.507282898071233,7.1920518112945215
펫테리어,14.556090791758852,0.0,0.0,0.0
펫팸족,0.0,0.0,0.0,9.010913347279288
포레시리즈,0.0,9.010913347279288,0.0,0.0
포메,0.0,0.0,0.0,13.16979643063896
포시즌스,0.0,9.704060527839234,0.0,0.0
푸드스타그램,0.0,0.0,19.562380926721097,5.178277304132055
푸드스타일링,0.0,0.0,0.0,20.79441541679836
푸드파이터,24.95329850015803,0.0,0.0,0.0
푸들,0.0,0.0,0.0,13.862943611198906
풍경사진,0.0,0.0,20.101268236238415,0.0
프로틴,0.0,11.090354888959125,0.0,0.0
프로틴귀리빵,0.0,26.33959286127792,0.0,0.0
프로틴바,13.16979643063896,0.0,0.0,0.0
프로틴빵,0.0,27.032740041837865,0.0,0.0
프루너스,0.0,10.39720770839918,0.0,0.0
플레이팅,0.0,0.0,0.0,0.0
피크닉,0.0,18.021826694558577,0.0,0.0
피트니스모델,9.704060527839234,0.0,0.0,0.0
필라테스,0.0,6.0413235214873975,0.0,5.465959376583836
필라테스강사,0.0,7.6246189861593985,0.0,0.0
필름사진,0.0,0.0,21.487562597358306,0.0
필름카메라,0.0,0.0,21.487562597358306,0.0
하늘,0.0,0.0,11.090354888959125,0.0
하우스앱,13.16979643063896,0.0,0.0,0.0
하이랜드폴드,0.0,0.0,18.021826694558577,0.0
하트너,0.0,31.191623125197538,0.0,0.0
하트너이벤트,0.0,8.317766166719343,0.0,0.0
학생,17.328679513998633,0.0,0.0,0.0
한남동,20.79441541679836,0.0,0.0,0.0
한남동카페,0.0,9.010913347279288,0.0,0.0
합정,0.0,0.0,0.0,18.714973875118524
핫플,13.808739477685481,0.0,11.219600825619453,0.0
핫플카페,5.465959376583836,0.0,3.164502796969589,0.0
핫플투어,0.0,0.0,0.0,18.714973875118524
해운대,12.082647042974795,0.0,0.0,13.233375332781918
해원,0.0,0.0,22.873856958478193,0.0
햇살맛집,7.1920518112945215,0.0,9.205826318456987,0.0
햇살카페,15.942385152878742,0.0,0.0,0.0
행복,0.0,0.0,0.0,11.78350206951907
향수,7.6246189861593985,0.0,0.0,0.0
헬린이,4.027549014324932,0.0,6.329005593939178,0.0
헬스,4.315231086776713,0.0,0.0,3.164502796969589
헬스타그램,5.465959376583836,0.0,0.0,13.808739477685481
현존하는최고의고양이모래,0.0,11.090354888959125,0.0,0.0
협재,20.101268236238415,0.0,0.0,0.0
협찬,-13.388613078852583,-9.148885603882597,-21.64492447747834,-14.50433083542363
협찬디엠,7.6246189861593985,0.0,0.0,0.0
호텔블로거,0.0,7.6246189861593985,0.0,0.0
혼밥,0.0,13.16979643063896,0.0,0.0
혼술,0.0,22.873856958478193,0.0,0.0
혼여,0.0,11.78350206951907,0.0,0.0
혼자여행,0.0,13.16979643063896,0.0,0.0
혼커,0.0,15.942385152878742,0.0,0.0
홈,0.0,0.0,20.79441541679836,0.0
홈까페,0.0,7.6246189861593985,0.0,0.0
홈데코,0.0,7.767415956198083,8.342780101101644,0.0
홈메이드,0.0,0.0,8.918144246005205,6.904369738842741
홈문센,8.630462173553425,4.027549014324932,0.0,0.0
홈미술,14.556090791758852,0.0,0.0,0.0
홈베이킹,11.507282898071233,13.5210574052337,0.0,0.0
홈스윗홈,5.753641449035617,0.0,8.342780101101644,0.0
홈스쿨,20.101268236238415,0.0,0.0,0.0
홈스쿨링,21.487562597358306,0.0,0.0,0.0
홈스타그램,0.0,4.890595231680274,8.342780101101644,0.0
홈스타일링,0.0,13.233375332781918,8.342780101101644,0.0
홈인테리어,0.0,7.6246189861593985,0.0,0.0
홈짐,0.0,0.0,0.0,8.317766166719343
홈카페,0.0,0.0,0.0,0.0
홈카페그램,22.873856958478193,0.0,0.0,0.0
홈카페놀이,12.082647042974795,4.6029131592284935,0.0,0.0
홈카페인테리어,0.0,13.16979643063896,0.0,0.0
홈쿠킹,0.0,3.4521848694213704,8.055098028649864,0.0
홈쿡,0.0,0.0,0.0,0.0
홈테이블,0.0,8.317766166719343,0.0,0.0
홈트,0.0,0.0,4.027549014324932,7.767415956198083
홈트기구,0.0,0.0,0.0,9.010913347279288
홈트레이닝,0.0,0.0,0.0,16.635532333438686
홈트스타그램,0.0,0.0,0.0,9.704060527839234
홈파티,0.0,14.556090791758852,0.0,0.0
홍대,8.630462173553425,0.0,0.0,8.342780101101644
홍대맛집,0.0,0.0,7.6246189861593985,0.0
환경만화,7.6246189861593985,0.0,0.0,0.0
환영,13.862943611198906,0.0,0.0,0.0
황금돼지띠아기,0.0,0.0,0.0,18.714973875118524
황리단길카페,10.39720770839918,0.0,0.0,0.0
후기,7.6246189861593985,0.0,0.0,0.0
훈남,0.0,0.0,0.0,26.33959286127792
훈남스타그램,0.0,0.0,0.0,16.635532333438686
훈남훈녀,0.0,0.0,0.0,16.635532333438686
훈녀,0.0,0.0,40.89568365303677,0.0
훈스타그램,19.408121055678468,0.0,0.0,0.0
휴무스타그램,0.0,19.408121055678468,0.0,0.0
휴양지룩,0.0,9.010913347279288,0.0,0.0
흔녀,0.0,0.0,18.021826694558577,0.0
힐링,0.0,0.0,0.0,0.0
힐링여행,0.0,0.0,8.317766166719343,0.0
